hip,ra_deg,dec_deg,v_mag,b_v
27621,87.72175357,-52.10887273,5.16,0.960
27625,87.73488004,51.51458334,6.29,1.047
27628,87.73997037,-35.76830865,3.12,1.146
27629,87.74212407,27.96786145,5.60,0.978
27639,87.76015574,37.30557296,4.72,1.621
27654,87.83039904,-20.87908866,3.76,0.984
27658,87.84159920,-7.51800295,5.36,-0.195
27660,87.84621045,-64.03356567,6.35,0.866
27661,87.85729132,32.12469395,6.28,1.752
27670,87.86922555,-22.92694661,6.16,1.020
27673,87.87249592,39.14848031,3.97,1.132
27705,87.99827969,-29.44942606,6.47,1.473
27713,88.03220371,-9.04190000,5.95,0.100
27731,88.07189187,58.96408812,6.14,-0.036
27737,88.08417251,-57.15619119,5.93,0.656
27743,88.09288195,14.17178682,5.60,-0.053
27747,88.09752371,19.86784871,5.96,0.549
27750,88.11016089,1.85513381,4.76,1.382
27766,88.13827153,-37.63106312,5.62,1.046
27777,88.16527379,39.57470468,6.40,0.098
27778,88.16705438,33.91746198,6.04,1.579
27795,88.23122108,68.47154145,6.22,0.955
27810,88.27867158,-33.80136075,4.88,-0.154
27830,88.33185862,27.61226208,4.56,-0.008
27890,88.52522878,-63.08962721,4.65,1.022
27900,88.55562596,10.58640344,6.13,1.404
27901,88.55842998,-29.14720570,6.34,0.370
27902,88.56566032,3.22564122,6.30,1.283
27913,88.59576026,20.27617455,4.39,0.594
27937,88.67132891,-49.62700967,6.11,-0.148
27938,88.68179395,-11.77419216,5.62,1.523
27939,88.68348643,0.96861501,5.99,1.328
27947,88.70871631,-52.63548078,5.29,0.295
27949,88.71159201,55.70694671,4.96,0.052
27955,88.71868455,-39.95785707,5.55,1.515
27965,88.73619497,19.74961403,5.92,-0.145
27971,88.74094771,59.88836722,5.20,0.010
27973,88.74578950,31.70149565,5.90,0.144
27989,88.79293860,7.40706274,0.45,1.500
28010,88.87465485,-37.12066784,4.97,1.102
28011,88.87571393,-4.61654589,5.87,1.173
28019,88.89736949,-4.78858712,6.28,0.056
28085,89.05946171,-22.83997545,5.95,1.107
28098,89.08726573,-31.38244043,5.52,0.382
28103,89.10122041,-14.16770015,3.71,0.337
28110,89.11681575,9.50939554,5.97,-0.038
28117,89.14070277,28.94226603,6.35,0.275
28118,89.14349183,-23.21531037,6.37,1.068
28138,89.20419343,-31.97624733,6.44,1.070
28139,89.20604403,11.52105788,5.89,1.111
28154,89.23382671,24.24968920,6.03,0.346
28180,89.30989030,-53.42569357,6.48,1.480
28199,89.38420824,-35.28327968,4.36,-0.165
28205,89.39591517,66.09609939,6.24,1.369
28232,89.47705329,1.22431011,6.22,1.461
28237,89.49856601,25.95391186,4.81,-0.088
28252,89.54879289,-0.99401798,6.21,1.140
28271,89.60184444,1.83710839,5.89,0.223
28287,89.65644542,-44.03456251,5.81,1.061
28296,89.70654952,0.55297945,5.21,0.009
28302,89.72181858,12.80826431,5.70,0.874
28321,89.75449813,-9.38222355,6.15,0.333
28325,89.76796934,-9.55825019,5.04,0.189
28328,89.78668859,-42.81513544,3.96,1.146
28343,89.84074839,49.92453993,5.90,1.194
28358,89.88181908,54.28465615,3.72,1.010
28360,89.88217889,44.94743278,1.90,0.077
28380,89.93028743,37.21258518,2.65,-0.083
28385,89.94094267,55.32085751,6.42,0.318
28390,89.94978330,54.54700954,6.14,1.197
28404,89.98374741,45.93673567,4.30,1.701
28413,90.01395590,-3.07425354,4.53,1.202
28434,90.07358206,-12.90003416,6.21,0.358
28438,90.07874627,44.59201281,6.21,1.128
28484,90.20487606,-51.21631955,5.65,0.207
28499,90.24400567,47.90192321,5.71,-0.007
28500,90.25189281,27.57236241,6.04,0.218
28517,90.29184519,31.03451684,6.18,0.095
28520,90.30457236,-25.41776269,6.04,0.027
28524,90.31790806,-33.91183545,5.54,1.580
28532,90.33447167,85.18211350,6.17,1.564
28561,90.42344169,22.40100142,6.36,-0.071
28562,90.42941253,48.95944511,5.98,1.437
28574,90.46009056,-10.59793045,4.92,-0.128
28596,90.53889907,-60.09683045,6.41,1.508
28614,90.59582821,9.64727656,4.12,0.170
28622,90.64088470,-14.49715719,6.20,0.947
28634,90.68808646,47.80952901,6.49,0.567
28637,90.70251043,49.90567830,6.04,-0.033
28642,90.72290367,43.37833397,6.38,1.205
28644,90.72989008,32.63569677,6.23,0.456
28656,90.76798321,57.01831417,6.50,0.953
28675,90.81501733,-26.28454444,5.03,1.335
28677,90.82482015,42.91156448,6.08,0.979
28686,90.85319827,11.68106483,6.09,-0.035
28691,90.86402644,19.69056101,5.14,-0.097
28716,90.97993717,20.13845182,4.64,0.236
28734,91.03006202,23.26334108,4.16,0.835
28744,91.05625597,-6.70894140,5.19,-0.066
28756,91.08444067,-32.17243044,5.65,-0.186
28764,91.11849797,-45.03660348,6.35,0.517
28765,91.12128345,51.57339462,6.39,0.196
28790,91.16708728,-45.07893163,5.93,0.493
28812,91.24242852,5.41996961,5.67,1.047
28814,91.24316696,4.15867108,5.63,1.041
28816,91.24637164,-16.48443483,4.92,0.196
28820,91.26075710,37.96427204,6.32,0.825
28823,91.26410243,42.98163501,5.90,0.358
28829,91.28428595,59.39321033,6.32,1.116
28831,91.28894166,75.58591908,6.28,1.512
28854,91.36263451,-10.24259585,5.88,0.374
28855,91.36324523,-35.51364740,5.80,0.027
28861,91.39124681,33.59904978,6.23,-0.079
28899,91.52307925,-29.75862360,5.79,0.041
28908,91.53556265,35.38774033,6.12,0.600
28909,91.53909025,-66.03962084,5.72,-0.024
28910,91.53884928,-14.93525430,4.67,0.046
28930,91.59352638,29.51241374,6.01,1.730
28943,91.63373588,-23.11084588,5.46,0.064
28946,91.64624042,38.48264424,5.35,0.251
28949,91.66140133,-4.19383610,5.37,-0.122
28951,91.66314389,63.45383837,6.42,1.011
28957,91.67100239,-42.29880411,6.15,0.246
28984,91.73963818,-21.81229937,5.74,1.584
28988,91.75788184,-45.09150974,6.48,1.162
28991,91.76412331,-62.15458059,5.04,1.256
28992,91.76529380,-34.31202064,5.82,-0.137
29025,91.86149033,41.85428172,6.15,1.202
29034,91.88180321,-37.25292041,5.00,-0.095
29038,91.89302018,14.76847170,4.42,-0.164
29048,91.92349197,-19.16586629,5.28,1.661
29064,91.97024538,-42.15404352,5.50,0.007
29114,92.09639932,41.05572614,6.34,1.044
29129,92.14428651,-44.35621217,6.26,-0.135
29134,92.18442446,-68.84340934,5.06,-0.072
29140,92.19876058,-6.82137290,6.46,0.876
29150,92.24110369,-22.42741193,5.49,-0.010
29151,92.24126418,2.49969231,5.70,0.067
29178,92.33415798,-18.12638533,6.36,-0.040
29185,92.34760310,-49.56283157,6.48,0.502
29196,92.38515480,22.19026207,5.93,1.626
29205,92.39385110,-14.58461863,5.56,1.150
29210,92.40105301,-5.71142896,6.16,0.352
29225,92.43326963,23.11346618,5.75,0.192
29233,92.44643982,-26.70108601,6.27,1.010
29234,92.44984116,-22.77434294,5.71,0.454
29246,92.49589396,58.93569426,5.35,1.096
29263,92.54334962,-40.35379216,5.54,1.665
29271,92.56030656,-74.75304517,5.08,0.714
29276,92.57462060,-54.96864470,4.72,-0.229
29294,92.64450198,-27.15434319,5.72,1.072
29304,92.66636618,-45.28198790,6.28,-0.012
29323,92.75505789,-6.75422121,6.15,0.010
29326,92.75738029,18.13046468,6.37,1.350
29347,92.80690236,-26.48210053,6.08,-0.021
29348,92.80670237,60.45348724,6.48,1.698
29353,92.81242757,-65.58941744,5.01,1.599
29371,92.86629221,13.63856099,6.04,0.021
29379,92.88460768,24.42025265,5.83,1.110
29388,92.90246332,48.71098893,5.78,0.100
29401,92.93214946,-4.66543978,6.18,-0.079
29404,92.94130850,52.64718651,6.28,0.141
29417,92.96589212,-6.55028721,5.06,-0.201
29426,92.98498257,14.20876508,4.45,-0.180
29433,93.00558404,19.79054282,5.76,-0.071
29434,93.01366463,16.13040608,4.95,-0.149
29451,93.08384984,32.69337964,5.78,1.646
29490,93.21276259,65.71842205,5.36,1.344
29509,93.24821987,6.01625794,6.45,1.621
29525,93.30209507,10.62714376,6.43,0.663
29568,93.43873236,-23.86193794,6.37,0.713
29569,93.43892295,51.17246903,6.07,1.051
29575,93.47597370,-3.74137366,5.83,0.910
29616,93.61909677,17.90635258,5.86,0.253
29629,93.65292854,-4.56845744,5.83,-0.155
29650,93.71198632,19.15644813,5.20,0.430
29651,93.71388683,-6.27477613,3.99,1.319
29655,93.71940501,22.50679887,3.31,1.600
29678,93.78529977,13.85109850,5.91,-0.231
29679,93.78501077,-20.27218585,5.88,1.322
29692,93.82384512,-18.47716263,5.99,1.058
29696,93.84453777,29.49807609,4.32,1.021
29704,93.85469975,16.14317514,5.34,-0.101
29705,93.85895219,-9.03575710,6.09,-0.081
29711,93.87363793,-4.91471938,5.99,0.097
29716,93.89277120,-0.51218939,5.62,0.506
29728,93.91740393,6.06616571,6.07,-0.124
29730,93.91892108,59.99897555,5.37,1.339
29735,93.93702565,-13.71841389,5.00,-0.078
29736,93.93735132,12.55106693,5.44,0.015
29746,93.97488669,1.16907846,6.37,0.443
29771,94.03204520,-16.61800646,5.97,-0.167
29788,94.07827248,-59.21350375,6.44,0.593
29789,94.07935759,23.97002683,6.09,0.897
29798,94.09913376,17.18160731,6.39,1.565
29800,94.11091508,12.27216306,5.04,0.431
29807,94.13806515,-35.14051870,4.37,0.978
29808,94.14828215,-39.26439442,6.00,0.163
29840,94.24460598,23.74090929,6.24,0.446
29842,94.25512924,-37.73744555,5.54,1.129
29843,94.26499633,-22.71522918,6.05,0.576
29850,94.27758229,9.94239049,5.39,0.106
29852,94.28986852,-37.25349784,5.88,0.139
29860,94.31724025,5.10011184,5.70,0.610
29895,94.42384802,-16.81590822,5.15,1.293
29913,94.46560746,-52.73303144,6.40,1.456
29919,94.47841760,61.51528645,5.01,1.843
29931,94.52336734,14.38285898,6.12,0.035
29941,94.55720049,-19.96697434,5.51,-0.163
29949,94.57027368,46.36044349,6.33,1.113
29982,94.66814019,9.04718273,6.24,0.870
29993,94.70329569,-15.02495364,6.04,1.663
29996,94.71076247,-9.39001836,5.36,1.239
29997,94.71157129,69.31978723,4.76,0.025
30011,94.74573027,-20.92561099,5.79,-0.155
30019,94.75767584,17.32525896,6.27,-0.094
30028,94.78304674,-8.58601168,6.22,-0.043
30060,94.90577841,59.01096456,4.44,0.032
30062,94.90904238,-22.10311888,6.29,1.473
30069,94.92065172,-34.39659090,5.76,-0.080
30073,94.92832662,-7.82290853,5.27,-0.177
30093,94.99833381,-2.94449271,4.91,1.613
30099,95.01760007,14.65112701,5.67,1.578
30122,95.07830229,-30.06336730,3.02,-0.160
30141,95.14648993,-23.63796338,6.49,1.132
30143,95.15099808,-34.14414448,5.55,-0.182
30190,95.27262866,-11.81732451,6.32,1.676
30200,95.29965893,29.54081647,6.41,0.048
30214,95.35298026,-11.77323796,5.48,0.002
30217,95.35737714,2.26852250,6.30,0.251
30218,95.35802316,17.76350339,6.32,1.100
30247,95.44220782,53.45217905,5.34,0.448
30272,95.51479935,59.37209929,6.05,0.153
30277,95.52845101,-33.43640007,3.85,0.858
30318,95.65163423,12.57023754,6.00,0.319
30321,95.65947681,-69.98404327,5.56,1.510
30324,95.67493869,-17.95591772,1.98,-0.240
30342,95.73260958,-56.36996941,5.60,0.242
30343,95.74011257,22.51358585,2.87,1.621
30352,95.75606034,-63.68313621,6.30,1.612
30357,95.77653836,56.97634869,6.47,1.075
30376,95.81030887,-31.79031254,6.31,0.893
30382,95.82704542,3.76448930,6.41,-0.149
30407,95.89965810,-9.87472734,6.11,1.841
30419,95.94202277,4.59286494,4.39,0.215
30420,95.94226275,-15.07125707,6.27,1.534
30423,95.94552967,-58.54387101,6.47,0.120
30436,95.98298405,-25.57762938,5.61,1.561
30444,96.00420692,-36.70776389,5.62,1.027
30448,96.00951389,8.88501438,6.24,-0.060
30457,96.04300064,-11.53008787,5.21,1.230
30463,96.05767977,-60.28132508,5.78,-0.001
30468,96.08574427,-12.96193953,6.12,-0.076
30480,96.11081628,-63.42892918,6.45,0.660
30501,96.18228107,25.04871376,6.35,1.210
30503,96.18283247,-28.78011246,6.37,0.626
30505,96.18540315,-40.28397934,6.30,-0.049
30517,96.21987443,16.05712998,6.35,1.063
30520,96.22459464,49.28789300,4.92,1.905
30524,96.23249238,-63.82814393,6.26,-0.119
30541,96.30417063,7.08571320,6.26,0.850
30545,96.31894142,-0.94588261,5.88,0.564
30564,96.36739074,14.72199235,6.30,2.349
30565,96.36928656,-69.69029879,5.37,0.971
30566,96.37502228,-35.06415327,6.24,1.353
30570,96.38724403,23.32716865,6.05,0.020
30591,96.43188386,-48.17689832,5.76,-0.061
30595,96.44639352,-3.88903247,6.33,1.018
30602,96.46802262,11.12588453,6.39,0.077
30608,96.49511772,-7.89498309,6.40,0.145
30627,96.53979555,-3.51569099,6.42,1.039
30651,96.60765486,56.28509613,5.53,0.238
30660,96.64351818,-4.59739964,6.16,-0.151
30666,96.66493823,-1.50733590,5.87,0.070
30669,96.67773862,-14.60342900,6.32,1.242
30675,96.68688283,-7.51193591,6.35,-0.061
30679,96.70363786,58.41740916,5.21,1.538
30700,96.75364689,-4.35565886,6.50,-0.155
30703,96.76719310,-58.00211606,5.82,1.279
30706,96.78160326,-37.89550697,6.48,0.394
30711,96.79735771,-25.85649621,6.05,0.545
30717,96.80733912,0.29924627,5.19,1.186
30720,96.81496414,-0.27599945,5.55,1.376
30728,96.83521215,2.90828786,5.55,1.035
30741,96.89800687,32.56294585,6.43,1.264
30769,96.98613158,20.49631993,6.22,0.041
30772,96.98987304,-4.76215440,5.06,-0.175
30788,97.04253297,-32.58007055,4.47,-0.169
30794,97.06035216,70.53531984,6.03,0.103
30798,97.06986163,1.91267935,6.48,-0.064
30804,97.07839037,10.30389300,6.16,1.150
30815,97.11688989,16.23838644,6.24,0.894
30827,97.14203732,30.49303359,5.75,0.779
30836,97.15591533,-17.46600893,5.76,1.118
30840,97.16351262,-32.37127903,5.74,-0.160
30849,97.17677547,-41.07487720,6.32,0.390
30867,97.20445834,-7.03306250,3.76,-0.113
30883,97.24077812,20.21213298,4.13,-0.115
30906,97.31171469,2.64619444,6.17,1.539
30932,97.36874595,-56.85276588,5.20,1.087
30953,97.45443845,-50.23908480,5.28,0.371
30972,97.51239348,46.68555384,5.88,1.448
30973,97.51254527,-65.56824251,6.28,0.329
30986,97.54698363,-10.08151141,5.92,1.373
30988,97.54924079,-19.21488950,6.44,1.683
31024,97.64535463,-13.14817253,6.16,-0.137
31037,97.69286783,-27.76957483,5.92,-0.156
31039,97.69628396,58.16263323,5.86,0.934
31056,97.74956074,-40.91625353,6.19,1.398
31066,97.78984649,11.25137551,6.17,-0.116
31068,97.79432726,-61.87954465,6.15,-0.147
31072,97.80456464,-35.25884033,5.82,0.813
31079,97.82631681,-51.82595295,5.58,0.534
31084,97.84602021,-12.39195265,5.16,1.262
31086,97.84998056,-32.86854851,6.31,1.665
31099,97.89561782,-36.94002688,6.26,1.599
31105,97.90597386,15.90350125,6.38,0.275
31119,97.95124549,11.54441184,5.22,0.185
31121,97.95859188,-8.15823501,5.43,1.373
31125,97.96402713,-23.41842159,4.34,-0.245
31137,97.99296210,-58.75383492,5.69,-0.057
31158,98.07727220,17.78434936,6.26,0.541
31159,98.08002204,4.85599911,5.88,0.997
31165,98.08911314,-37.69670193,5.25,0.982
31167,98.09637147,-5.86881988,5.60,0.256
31168,98.09697690,11.67351964,6.08,1.069
31173,98.11326881,32.45489801,5.82,0.188
31190,98.16240194,-32.03044680,5.73,-0.180
31205,98.19530677,-11.16638149,6.30,1.096
31216,98.22594705,7.33296511,4.47,0.023
31241,98.29266336,-38.62518958,6.44,0.999
31265,98.35950515,-52.32923392,6.18,1.088
31266,98.36113445,-20.92396108,6.39,0.817
31277,98.40068469,14.15516326,5.57,1.105
31278,98.40800834,-1.22015351,5.09,-0.132
31299,98.45616772,-36.23202924,5.42,1.419
31359,98.63666302,55.35304187,6.45,1.554
31362,98.64721326,-32.71625457,5.62,-0.085
31385,98.69299227,7.57248165,6.44,-0.010
31407,98.74408309,-52.97560700,4.35,-0.021
31416,98.76411763,-22.96479303,4.54,-0.035
31434,98.80025638,28.02231371,5.26,-0.008
31446,98.81594789,0.89021638,5.78,0.004
31448,98.82331955,9.98833531,5.93,1.508
31457,98.85090914,-36.77987945,5.59,-0.130
31469,98.87841116,-22.10905352,6.32,1.030
31509,98.97512181,-36.08863220,6.36,0.486
31564,99.09521000,-18.65990366,5.71,0.848
31579,99.13681827,38.44550006,5.40,2.773
31583,99.14721669,-5.21114314,5.52,-0.082
31592,99.17098928,-19.25587920,3.95,1.037
31593,99.17110073,-22.61473188,6.35,-0.117
31599,99.19416295,-13.32103582,5.95,1.562
31603,99.21364717,-41.55714137,6.36,1.147
31617,99.25786962,-38.14650566,6.03,1.030
31637,99.30764436,-36.99065085,5.72,-0.112
31646,99.35017416,6.13538216,6.05,0.018
31650,99.36370213,24.59085091,6.44,0.101
31662,99.40372865,10.85329349,6.39,1.351
31665,99.40995432,56.85753098,5.87,0.006
31672,99.41802639,2.70415848,6.17,1.080
31674,99.41997044,-12.98511577,6.11,0.994
31676,99.42244098,61.48123297,5.94,0.899
31681,99.42792124,16.39925217,1.93,0.001
31685,99.44029726,-43.19593364,3.17,-0.103
31688,99.44841227,-32.33973479,5.25,1.177
31697,99.46960061,4.95666993,6.14,0.091
31700,99.47259046,-18.23747772,4.42,1.137
31703,99.47870916,73.69563566,6.26,0.396
31711,99.50151310,-61.53338720,6.15,0.624
31733,99.58523390,-2.54389671,6.14,1.470
31736,99.59545285,-23.58032143,6.48,0.664
31737,99.59586146,28.98435357,5.76,-0.001
31758,99.64760969,-16.87354681,6.01,0.042
31765,99.65681639,-48.22018309,5.05,0.997
31766,99.65911471,1.61351838,6.23,0.086
31771,99.66473993,39.39085404,5.70,1.367
31789,99.70491759,39.90255877,5.34,-0.075
31813,99.77208373,22.03088108,6.09,1.027
31827,99.81966316,-14.14576374,4.82,1.459
31832,99.83260944,42.48887688,4.80,1.236
31850,99.88117853,24.60016223,6.43,0.523
31852,99.88800004,28.26313404,6.02,-0.087
31859,99.90093613,-23.69566242,6.05,-0.031
31870,99.92775298,-30.47049071,5.70,1.134
31876,99.94881830,12.98276822,5.99,0.063
31889,99.99119060,44.01411403,6.35,1.222
31897,100.01204212,-80.81359263,5.61,0.214
31940,100.12032172,77.99578247,5.75,1.488
31946,100.13438247,71.74878589,5.88,1.223
31977,100.24001559,-71.77519249,6.50,1.110
31978,100.24441938,9.89575411,4.66,-0.233
31992,100.27266964,0.49532315,5.79,-0.094
32007,100.30903869,-40.34984726,6.16,-0.146
32012,100.32175100,11.00319742,6.19,1.675
32019,100.33707447,28.19663826,6.45,1.090
32020,100.34142273,16.39765002,6.28,-0.016
32040,100.40732059,35.93192781,6.48,0.509
32064,100.48494554,-9.16753661,5.21,1.525
32067,100.49679552,6.34542468,6.36,-0.084
32091,100.56825225,-38.39879116,6.28,0.346
32104,100.60136180,17.64530307,5.20,0.063
32144,100.69185078,-22.44859026,6.26,0.321
32173,100.77071436,44.52444991,5.04,1.479
32177,100.77755909,3.03380071,6.18,1.366
32190,100.80726021,37.14737556,6.21,1.026
32208,100.84730263,-39.19311834,6.30,0.258
32222,100.90315741,-73.11820841,6.36,0.960
32226,100.91102307,3.93252783,5.88,-0.046
32246,100.98302496,25.13112417,3.06,1.377
32249,100.99705285,13.22801729,4.49,1.167
32261,101.04796069,53.29593884,6.28,1.089
32268,101.05218189,36.10925831,6.37,0.065
32269,101.05329474,-54.69550718,6.47,-0.119
32292,101.11861215,-31.07052270,5.23,-0.127
32311,101.18941202,28.97093164,5.42,1.445
32322,101.21646654,-27.34166640,6.43,0.550
32332,101.23186146,-70.43375840,6.10,1.335
32362,101.32235266,12.89559111,3.35,0.443
32366,101.34558198,-31.79366094,5.92,0.491
32368,101.34735303,-23.46243182,6.04,1.205
32385,101.37995280,-30.94898055,5.62,-0.138
32402,101.47382449,-52.40969129,5.81,1.551
32404,101.47582650,12.69356138,6.47,0.344
32411,101.49747737,-14.79612726,5.30,0.075
32434,101.55062201,-37.77532477,6.19,-0.123
32438,101.55888293,59.44167001,4.86,0.084
32439,101.55896087,79.56481097,5.44,0.525
32463,101.63506596,8.58715267,5.92,-0.173
32474,101.66256946,-10.10736009,5.66,-0.048
32477,101.67355538,-54.69502803,6.45,0.858
32480,101.68474499,43.57742706,5.24,0.575
32489,101.70628930,57.16917622,5.34,0.964
32492,101.71288292,-14.42597080,5.28,-0.024
32494,101.71947180,-51.26566708,5.39,1.330
32500,101.74404947,-87.02496433,6.46,0.429
32504,101.75617962,-21.01540172,6.07,-0.159
32531,101.82795433,-55.53998822,5.60,1.549
32533,101.83262738,8.03725399,4.77,1.396
32537,101.83916434,-37.92969815,5.27,-0.078
32539,101.84773807,18.19345182,6.35,0.066
32558,101.90508797,-8.99850257,5.08,1.795
32562,101.91490037,48.78947643,5.22,1.131
32578,101.96520524,2.41215910,4.48,1.099
32607,102.04771795,-61.94139161,3.24,0.225
32609,102.05121700,55.70419499,5.54,0.650
32617,102.07944127,-1.31892245,5.75,0.292
32677,102.24057487,-15.14472559,5.39,-0.096
32682,102.26523537,1.00206466,6.16,-0.134
32698,102.31837083,-2.27203835,5.75,-0.098
32740,102.42212909,32.60675579,5.72,1.298
32744,102.43334204,-24.07606635,6.31,0.054
32746,102.43450908,37.51274816,6.49,1.553
32753,102.45765123,16.20288780,5.87,-0.136
32759,102.46024639,-32.50847770,3.50,-0.116
32761,102.46380782,-53.62244951,4.41,0.899
32765,102.47756897,-46.61456012,5.14,0.460
32768,102.48403461,-50.61455978,2.94,1.207
32775,102.50422895,-60.24914640,6.11,0.457
32809,102.59070404,-17.08455489,5.77,1.435
32810,102.59728614,-31.70605741,5.74,0.094
32814,102.60624458,13.41317681,5.68,1.329
32827,102.65399638,-25.77839398,6.32,-0.183
32838,102.67626448,-8.04099631,6.31,0.011
32844,102.69143512,41.78123001,4.99,1.256
32851,102.70763280,-0.54088194,5.78,0.396
32855,102.71813540,-34.36731852,4.99,1.379
32864,102.73787312,67.57193419,5.14,-0.152
32912,102.86244290,-70.96341123,5.41,-0.110
32918,102.88574941,-48.29275436,6.42,1.207
32921,102.88769134,21.76114781,5.28,-0.020
32931,102.91406832,3.04199126,6.37,0.052
32938,102.92675235,-36.23026974,5.94,0.183
32968,102.99994465,23.60171799,5.68,1.467
32990,103.09525478,-5.31627723,6.30,0.977
33012,103.18926615,-59.34119482,6.41,0.181
33015,103.19641028,-43.97559384,6.47,-0.101
33018,103.19724251,33.96125399,3.60,0.102
33024,103.20611647,8.38037340,5.75,0.270
33040,103.25125094,-26.95763208,6.33,1.408
33041,103.25587551,38.86915718,6.10,0.406
33044,103.26474679,35.78799513,6.03,1.455
33048,103.27103853,59.44854330,5.34,0.675
33056,103.28157955,44.83994071,6.24,0.239
33064,103.30583587,38.43801356,6.32,0.516
33077,103.32838668,-19.03276300,5.65,0.279
33079,103.34100339,-18.93284380,6.13,0.156
33082,103.34333676,10.99665011,6.30,0.962
33092,103.38711401,-20.22425377,4.82,-0.212
33094,103.39142892,-28.53979435,6.05,0.708
33104,103.42603520,68.88830947,5.11,-0.114
33126,103.48105382,-24.53875598,6.23,0.016
33133,103.48780718,38.50501857,6.46,-0.044
